cif_id,chgnet_total_magmom_muB,chgnet_site_magmoms_muB
mp-1178458,21.893364280462265,"[2.6584384441375732, 2.658435344696045, 2.2529664039611816, 2.252964973449707, 2.2529654502868652, 2.252967119216919, 2.6584362983703613, 2.658435821533203, 0.0009489655494689941, 0.00035709142684936523, 0.0009077191352844238, 0.00035700201988220215, 0.0009077191352844238, 0.0009493231773376465, 0.000948786735534668, 0.0009078383445739746, 0.0003571510314941406, 0.0009078681468963623, 0.0003572702407836914, 0.0009489655494689941, 0.03416529297828674, 0.0447404682636261, 0.04281061887741089, 0.04417884349822998, 0.05795750021934509, 0.07276284694671631, 0.03171423077583313, 0.04080405831336975, 0.05047714710235596, 0.05033785104751587, 0.0410742461681366, 0.04107403755187988, 0.0487019419670105, 0.04870215058326721, 0.05033785104751587, 0.050477445125579834, 0.03171473741531372, 0.04080396890640259, 0.07276266813278198, 0.05795779824256897, 0.04281049966812134, 0.04473963379859924, 0.044178783893585205, 0.034165143966674805, 0.034165382385253906, 0.04417884349822998, 0.044739991426467896, 0.04281076788902283, 0.05795767903327942, 0.07276275753974915, 0.0408039391040802, 0.03171449899673462, 0.050477564334869385, 0.05033797025680542, 0.04870215058326721, 0.048702120780944824, 0.04107409715652466, 0.04107385873794556, 0.05033823847770691, 0.050477296113967896, 0.04080381989479065, 0.03171384334564209, 0.07276260852813721, 0.05795732140541077, 0.04417833685874939, 0.04281055927276611, 0.04473990201950073, 0.034165412187576294]"
mp-19141,14.895067408680916,"[0.009488075971603394, 0.009488359093666077, 0.011732697486877441, 0.011732891201972961, 0.011732682585716248, 0.011732727289199829, 0.00822131335735321, 0.00822138786315918, 0.008221477270126343, 0.008221253752708435, 0.00948818027973175, 0.0094880610704422, 2.6541223526000977, 2.6541202068328857, 2.654122829437256, 2.6541237831115723, 0.3232489824295044, 0.32324936985969543, 0.29759839177131653, 0.29759860038757324, 0.28884243965148926, 0.2888422906398773, 0.2888418436050415, 0.28884202241897583, 0.2921373248100281, 0.2921368181705475, 0.29213741421699524, 0.2921375632286072, 0.2975980043411255, 0.29759806394577026]"
mp-20274,23.096992075443268,"[2.780323028564453, 2.7803220748901367, 2.780322551727295, 2.7803220748901367, 2.7570834159851074, 2.7570831775665283, 2.7570834159851074, 2.7570834159851074, 0.004137828946113586, 0.004137776792049408, 0.004137814044952393, 0.004137687385082245, 0.006573118269443512, 0.006573304533958435, 0.006573282182216644, 0.006573155522346497, 0.037427932024002075, 0.03742757439613342, 0.03742784261703491, 0.03742764890193939, 0.03424040973186493, 0.03424037992954254, 0.03424029052257538, 0.03424021601676941, 0.025157451629638672, 0.02515779435634613, 0.025157570838928223, 0.02515728771686554, 0.03686082363128662, 0.03686082363128662, 0.036860883235931396, 0.036860913038253784, 0.014205247163772583, 0.014205217361450195, 0.014205396175384521, 0.014204949140548706, 0.03633841872215271, 0.03633806109428406, 0.03633841872215271, 0.0363386869430542, 0.04190114140510559, 0.04190140962600708, 0.04190102219581604, 0.04190114140510559]"
mp-27156,22.557927548885345,"[0.10144788026809692, 0.10144796967506409, 0.10144925117492676, 0.10144737362861633, 0.15551549196243286, 0.15551257133483887, 0.1555137038230896, 0.15551483631134033, 2.5560450553894043, 2.556046485900879, 2.556044578552246, 2.556044101715088, 2.7172529697418213, 2.717254638671875, 2.717254400253296, 2.7172536849975586, 0.015305399894714355, 0.01530534029006958, 0.015305250883102417, 0.015305191278457642, 0.01880413293838501, 0.018803924322128296, 0.01880393922328949, 0.01880405843257904, 0.011081501841545105, 0.01108202338218689, 0.011081814765930176, 0.011081725358963013, 0.014176607131958008, 0.014176696538925171, 0.014176756143569946, 0.014176785945892334, 0.01299324631690979, 0.012993156909942627, 0.012993216514587402, 0.012993037700653076, 0.017033666372299194, 0.01703372597694397, 0.01703377068042755, 0.01703372597694397, 0.01982596516609192, 0.019826143980026245, 0.01982569694519043, 0.019826054573059082]"
mp-555558,23.194668412208557,"[2.778925895690918, 2.794712543487549, 2.778925895690918, 2.778926372528076, 2.794713020324707, 2.7789251804351807, 2.7906322479248047, 2.7906322479248047, 0.014598414301872253, 0.014598384499549866, 0.01459839940071106, 0.014598473906517029, 0.043173134326934814, 0.05761626362800598, 0.05805356800556183, 0.058053627610206604, 0.057616740465164185, 0.058053746819496155, 0.05362710356712341, 0.05362701416015625, 0.04317314922809601, 0.05362677574157715, 0.05362723767757416, 0.05805370211601257, 0.05761650204658508, 0.0431729257106781, 0.0431731641292572, 0.05761668086051941]"
mp-772572,14.799808651208878,"[0.0029313266277313232, 0.00020307302474975586, 0.003699466586112976, 0.0036995261907577515, 0.002931356430053711, 0.00020313262939453125, 0.00020298361778259277, 0.0029311925172805786, 0.0036994516849517822, 0.0036996155977249146, 0.000202864408493042, 0.0029312074184417725, 2.6713647842407227, 2.6713640689849854, 2.6713638305664062, 2.671365261077881, 0.3006889820098877, 0.28706637024879456, 0.28587520122528076, 0.2984676659107208, 0.29846832156181335, 0.28587496280670166, 0.28706595301628113, 0.30068814754486084, 0.28706663846969604, 0.28587478399276733, 0.29846876859664917, 0.2984682619571686, 0.2858751118183136, 0.28706634044647217]"
mp-773199,14.527621388435364,"[0.005104511976242065, 0.001644238829612732, 0.007282480597496033, 0.007282480597496033, 0.005104616284370422, 0.0016443878412246704, 0.001644238829612732, 0.005104571580886841, 0.007282420992851257, 0.007282525300979614, 0.0016440749168395996, 0.005104556679725647, 2.6360960006713867, 2.6360960006713867, 2.6360957622528076, 2.6361117362976074, 0.2737219035625458, 0.27462220191955566, 0.2843235433101654, 0.273722767829895, 0.29126736521720886, 0.2912670373916626, 0.27462226152420044, 0.28432178497314453, 0.27462238073349, 0.29126954078674316, 0.2912670969963074, 0.27372246980667114, 0.27462446689605713, 0.27372196316719055]"
mp-774332,11.293889120221138,"[0.0019616037607192993, 0.0019592195749282837, 0.0019591301679611206, 0.0019614100456237793, 2.697007656097412, 2.697195053100586, 2.6971940994262695, 2.697007179260254, 0.09575672447681427, 0.09575095772743225, 0.07652902603149414, 0.07653908431529999, 0.07653883099555969, 0.07652914524078369]"
mp-778231,29.312340304255486,"[0.001141473650932312, 0.0022111088037490845, 0.0006492137908935547, 0.0011412501335144043, 0.002901315689086914, 0.002211242914199829, 0.0013880729675292969, 0.0006491988897323608, 0.0005470216274261475, 0.00479552149772644, 0.0029013901948928833, 0.00044459104537963867, 0.0013880431652069092, 0.00044468045234680176, 0.0005469322204589844, 0.004795342683792114, 0.004795432090759277, 0.0005471110343933105, 0.00044462084770202637, 0.001387953758239746, 0.00044471025466918945, 0.0029013454914093018, 0.004795268177986145, 0.000547260046005249, 0.0006490200757980347, 0.0013881325721740723, 0.002211153507232666, 0.0029011666774749756, 0.0011414438486099243, 0.0006491690874099731, 0.00221097469329834, 0.0011413544416427612, 2.9564552307128906, 2.9564545154571533, 2.9085662364959717, 2.9085700511932373, 2.9085681438446045, 2.90856671333313, 2.956453561782837, 2.956453800201416, 0.19604617357254028, 0.2608228921890259, 0.20134568214416504, 0.19604694843292236, 0.2100188136100769, 0.260824054479599, 0.20134645700454712, 0.20119178295135498, 0.2100193202495575, 0.18628811836242676, 0.1932697594165802, 0.20119315385818481, 0.1862892508506775, 0.1932695508003235, 0.19326817989349365, 0.18628844618797302, 0.20119315385818481, 0.193269282579422, 0.18628841638565063, 0.21001780033111572, 0.20119187235832214, 0.20134538412094116, 0.26082468032836914, 0.21001744270324707, 0.19604620337486267, 0.2013455629348755, 0.2608247995376587, 0.1960463523864746]"
mp-778475,29.65210048854351,"[0.004728630185127258, 0.004096895456314087, 0.0025258809328079224, 0.0032729357481002808, 0.0025259554386138916, 0.0032727420330047607, 0.004728659987449646, 0.004096910357475281, 0.004096969962120056, 0.004728600382804871, 0.0032727420330047607, 0.0025260448455810547, 0.003272712230682373, 0.00252591073513031, 0.004096999764442444, 0.004728555679321289, 3.0037782192230225, 3.003779172897339, 2.991765260696411, 2.9917657375335693, 2.991766929626465, 2.9917664527893066, 3.0037784576416016, 3.0037786960601807, 0.2623191177845001, 0.2677636444568634, 0.2582506537437439, 0.27472084760665894, 0.3398015797138214, 0.26776304841041565, 0.33980217576026917, 0.2747192084789276, 0.2623189687728882, 0.2582504451274872, 0.2582523822784424, 0.26231884956359863, 0.2747207581996918, 0.33980152010917664, 0.2677634060382843, 0.33980265259742737, 0.2747206687927246, 0.25825098156929016, 0.26776349544525146, 0.26232001185417175]"
mp-861261,23.35348266363144,"[0.12874728441238403, 0.1474737524986267, 0.15915894508361816, 0.1474704146385193, 0.1591547131538391, 0.12875080108642578, 0.12874728441238403, 0.15915483236312866, 0.14747148752212524, 0.15915465354919434, 0.14747017621994019, 0.1287500262260437, 2.7181293964385986, 2.718128204345703, 2.4131250381469727, 2.413121461868286, 2.4131221771240234, 2.413121461868286, 2.718127965927124, 2.7181296348571777, 0.00902557373046875, 0.02344408631324768, 0.016236573457717896, 0.0126437246799469, 0.0344853401184082, 0.056263864040374756, 0.00833854079246521, 0.01220172643661499, 0.03658166527748108, 0.024581313133239746, 0.019685953855514526, 0.019685834646224976, 0.018254458904266357, 0.018254578113555908, 0.02458137273788452, 0.03658178448677063, 0.008338481187820435, 0.012202024459838867, 0.056263893842697144, 0.034485578536987305, 0.016237616539001465, 0.023444414138793945, 0.012643426656723022, 0.0090256929397583, 0.009025543928146362, 0.012643545866012573, 0.02344411611557007, 0.016236841678619385, 0.03448560833930969, 0.05626356601715088, 0.012201845645904541, 0.008338212966918945, 0.03658148646354675, 0.024581164121627808, 0.01825430989265442, 0.018254846334457397, 0.019685596227645874, 0.019685685634613037, 0.02458125352859497, 0.036581724882125854, 0.01220172643661499, 0.008338332176208496, 0.056264132261276245, 0.03448563814163208, 0.012642771005630493, 0.016237616539001465, 0.023444265127182007, 0.009025603532791138]"
mp-1105140,10.94555726647377,"[2.534632921218872, 2.5350143909454346, 2.5343241691589355, 2.534862518310547, 0.00798410177230835, 0.007984161376953125, 0.040549278259277344, 0.04056403040885925, 0.04044771194458008, 0.04043614864349365, 0.04054936766624451, 0.04056435823440552, 0.04044783115386963, 0.040436238050460815, 0.23338010907173157, 0.23337993025779724]"
mp-1041033,20.22950804233551,"[0.0037900805473327637, 0.008199453353881836, 0.0037901997566223145, 0.008199691772460938, 0.008199572563171387, 0.0037900209426879883, 2.6457529067993164, 2.8521838188171387, 2.8521745204925537, 2.6457414627075195, 2.8521761894226074, 2.645742416381836, 0.1569528579711914, 0.09897494316101074, 0.1569536328315735, 0.0912284255027771, 0.08424454927444458, 0.054107487201690674, 0.09122812747955322, 0.054109930992126465, 0.0842440128326416, 0.1548246145248413, 0.09122902154922485, 0.15695327520370483, 0.14404666423797607, 0.08590221405029297, 0.14404946565628052, 0.09897363185882568, 0.11720401048660278, 0.15482616424560547, 0.14036715030670166, 0.14404690265655518, 0.14036929607391357, 0.08590418100357056, 0.0859026312828064, 0.11720240116119385, 0.1548282504081726, 0.08424550294876099, 0.09897345304489136, 0.10539937019348145, 0.10539835691452026, 0.1403675079345703, 0.0541074275970459, 0.11720335483551025, 0.10539889335632324]"
mp-752494,15.289084658026695,"[0.000956118106842041, 0.0010197609663009644, 0.000956222414970398, 0.001019790768623352, 0.0009562671184539795, 0.001019984483718872, 0.0010199248790740967, 0.0009562969207763672, 0.0010199695825576782, 0.0009560883045196533, 0.0010199099779129028, 0.0009560585021972656, 2.729968547821045, 2.7489984035491943, 2.729968547821045, 2.749000310897827, 0.314119815826416, 0.30589208006858826, 0.3058929443359375, 0.3141202926635742, 0.2996107339859009, 0.3141196370124817, 0.3058915138244629, 0.3058910369873047, 0.31411877274513245, 0.29961085319519043, 0.3141201436519623, 0.30589282512664795, 0.3058920204639435, 0.31411978602409363]"
mp-768268,2.653530478477478,"[0.0065726637840271, 0.006562411785125732, 0.006562590599060059, 0.006116032600402832, 0.006115972995758057, 0.006572604179382324, 0.006572723388671875, 0.006562471389770508, 0.006562590599060059, 0.0065724849700927734, 0.006572246551513672, 0.006562590599060059, 0.006562530994415283, 0.006572604179382324, 1.2233030796051025, 1.2233023643493652, 0.014087766408920288, 0.014087587594985962, 0.012244254350662231, 0.0068687498569488525, 0.014087453484535217, 0.014087304472923279, 0.012244433164596558, 0.014087408781051636, 0.014087557792663574]"
mp-1291543,7.072206303477287,"[0.0027424097061157227, 0.001999899744987488, 0.001994699239730835, 0.002730458974838257, 0.001982659101486206, 0.001988738775253296, 2.5266497135162354, 0.8182247281074524, 0.8182993531227112, 2.527778148651123, 0.02003207802772522, 0.03673022985458374, 0.035232216119766235, 0.03667154908180237, 0.019999295473098755, 0.03524506092071533, 0.01998281478881836, 0.03676745295524597, 0.035224854946136475, 0.03664097189903259, 0.03531208634376526, 0.019976884126663208]"
mp-1304693,10.824229925870895,"[1.4561140537261963, 1.4087095260620117, 1.8663110733032227, 1.8746899366378784, 1.7019929885864258, 1.7028310298919678, 0.10281713306903839, 0.10288670659065247, 0.10403473675251007, 0.09999945759773254, 0.09998831152915955, 0.10428738594055176, 0.09974902868270874, 0.09981855750083923]"
mp-1301803,7.0366582572460175,"[0.004902660846710205, 0.004874318838119507, 0.005498975515365601, 0.004889726638793945, 0.005483314394950867, 0.004870697855949402, 0.6511695384979248, 0.6516953110694885, 2.635227918624878, 2.6352808475494385, 0.024639412760734558, 0.04053235054016113, 0.04289168119430542, 0.024133354425430298, 0.041058510541915894, 0.04314911365509033, 0.02478158473968506, 0.04033553600311279, 0.04325553774833679, 0.024108394980430603, 0.041171759366989136, 0.04270771145820618]"
mp-18855,11.689784824848175,"[2.8114562034606934, 2.811455726623535, 2.8114566802978516, 2.8114545345306396, 0.015281856060028076, 0.015281766653060913, 0.009114861488342285, 0.009114831686019897, 0.00911492109298706, 0.009114950895309448, 0.018292449414730072, 0.018292248249053955, 0.018292322754859924, 0.018292322754859924, 0.04949212819337845, 0.04949247092008591, 0.04949197918176651, 0.049492254853248596, 0.0035767406225204468, 0.0035768598318099976, 0.022873088717460632, 0.022873446345329285, 0.02287328988313675, 0.0228731632232666, 0.003576710820198059, 0.003577016294002533]"
mp-19427,13.003718256950378,"[0.0019324719905853271, 0.0005376040935516357, 0.0019192993640899658, 0.0019324421882629395, 0.0019193589687347412, 0.0016153454780578613, 0.000537574291229248, 0.0005375444889068604, 0.0016153454780578613, 0.0019325017929077148, 0.0005377233028411865, 0.0019193589687347412, 0.0019193291664123535, 0.0019325613975524902, 2.816497802734375, 2.816499710083008, 2.8164989948272705, 2.816498041152954, 0.1526309847831726, 0.11697423458099365, 0.15263190865516663, 0.15962868928909302, 0.15263137221336365, 0.11697444319725037, 0.11697417497634888, 0.1169743537902832, 0.15263083577156067, 0.159627765417099, 0.15962770581245422, 0.15962877869606018]"
mp-504231,13.538384296000004,"[2.9956040382385254, 2.989168405532837, 2.995603561401367, 2.9891676902770996, 0.004166312515735626, 0.0018052831292152405, 0.004086971282958984, 0.0018051937222480774, 0.004166245460510254, 0.004086896777153015, 0.09582599997520447, 0.07364407181739807, 0.11042922735214233, 0.10992780327796936, 0.07007697224617004, 0.11042976379394531, 0.0031067728996276855, 0.10678151249885559, 0.09340932965278625, 0.07007738947868347, 0.1099274754524231, 0.0029634833335876465, 0.0031065940856933594, 0.10678070783615112, 0.10819652676582336, 0.07364428043365479, 0.10819593071937561, 0.0934099555015564, 0.0958261489868164, 0.0029637515544891357]"
mp-561875,26.11842241883278,"[0.0038100630044937134, 0.004755392670631409, 0.0038101375102996826, 0.004755392670631409, 0.0047553181648254395, 0.004766225814819336, 0.00475543737411499, 0.004766196012496948, 0.0047228336334228516, 0.0038102418184280396, 0.00527992844581604, 0.004722759127616882, 0.004766285419464111, 0.004722699522972107, 0.005279898643493652, 0.004722803831100464, 0.003809988498687744, 0.005280047655105591, 0.004766121506690979, 0.005279973149299622, 2.9127373695373535, 2.7340564727783203, 2.9127371311187744, 2.734055995941162, 2.912736415863037, 2.912736177444458, 2.734056234359741, 2.734055280685425, 0.2086237668991089, 0.18263956904411316, 0.20862388610839844, 0.10561764240264893, 0.10561752319335938, 0.10561764240264893, 0.13172894716262817, 0.18263989686965942, 0.13172900676727295, 0.13172870874404907, 0.23086830973625183, 0.18263977766036987, 0.1317291557788849, 0.23086804151535034, 0.2086239755153656, 0.23086830973625183, 0.10561764240264893, 0.2308678925037384, 0.2086237370967865, 0.1826401650905609]"
