feature_index,meaning,block_type,mean_abs_shap
2334,In__mean__OFM_component_7,species_block,0.0
2335,In__mean__OFM_component_8,species_block,0.0
2336,In__mean__OFM_component_9,species_block,0.0
2337,In__mean__OFM_component_10,species_block,0.0
2338,In__mean__OFM_component_11,species_block,0.0
2339,In__mean__OFM_component_12,species_block,0.0
2340,In__mean__OFM_component_13,species_block,0.0
2341,In__mean__OFM_component_14,species_block,0.0
2342,In__mean__OFM_component_15,species_block,0.0
2343,In__mean__OFM_component_16,species_block,0.0
2344,In__mean__OFM_component_17,species_block,2.0277109784887947e-07
2345,In__mean__OFM_component_18,species_block,0.0
2346,In__mean__OFM_component_19,species_block,0.0
2347,In__mean__OFM_component_20,species_block,0.0
2348,In__mean__OFM_component_21,species_block,0.0
2349,In__mean__OFM_component_22,species_block,0.0
2350,In__mean__OFM_component_23,species_block,0.0
2351,In__mean__OFM_component_24,species_block,0.0
2352,In__mean__OFM_component_25,species_block,0.0
2353,In__mean__OFM_component_26,species_block,0.0
2354,In__mean__OFM_component_27,species_block,0.0
2355,In__mean__OFM_component_28,species_block,0.0
2356,In__mean__OFM_component_29,species_block,0.0
2357,In__mean__OFM_component_30,species_block,0.0
2358,In__mean__OFM_component_31,species_block,0.0
2359,In__mean__atomic_mass_norm,species_block,8.035464137351234e-08
2360,In__mean__atomic_number_norm,species_block,7.723437210011184e-07
2361,In__mean__atomic_radius_norm,species_block,3.4252861388168277e-07
2362,In__mean__electron_affinity_norm,species_block,4.2484342287393557e-07
2363,In__std__magmom,species_block,0.0
2364,In__std__OFM_component_0,species_block,0.0
2365,In__std__OFM_component_1,species_block,0.0
2366,In__std__OFM_component_2,species_block,0.0
2367,In__std__OFM_component_3,species_block,0.0
2368,In__std__OFM_component_4,species_block,0.0
2369,In__std__OFM_component_5,species_block,0.0
2370,In__std__OFM_component_6,species_block,0.0
2371,In__std__OFM_component_7,species_block,0.0
2372,In__std__OFM_component_8,species_block,0.0
2373,In__std__OFM_component_9,species_block,0.0
2374,In__std__OFM_component_10,species_block,0.0
2375,In__std__OFM_component_11,species_block,0.0
2376,In__std__OFM_component_12,species_block,0.0
2377,In__std__OFM_component_13,species_block,0.0
2378,In__std__OFM_component_14,species_block,0.0
2379,In__std__OFM_component_15,species_block,0.0
2380,In__std__OFM_component_16,species_block,0.0
2381,In__std__OFM_component_17,species_block,0.0
2382,In__std__OFM_component_18,species_block,0.0
2383,In__std__OFM_component_19,species_block,0.0
2384,In__std__OFM_component_20,species_block,0.0
2385,In__std__OFM_component_21,species_block,0.0
2386,In__std__OFM_component_22,species_block,0.0
2387,In__std__OFM_component_23,species_block,0.0
2388,In__std__OFM_component_24,species_block,0.0
2389,In__std__OFM_component_25,species_block,0.0
2390,In__std__OFM_component_26,species_block,0.0
2391,In__std__OFM_component_27,species_block,0.0
2392,In__std__OFM_component_28,species_block,0.0
2393,In__std__OFM_component_29,species_block,0.0
2394,In__std__OFM_component_30,species_block,0.0
2395,In__std__OFM_component_31,species_block,0.0
2396,In__std__atomic_mass_norm,species_block,0.0
2397,In__std__atomic_number_norm,species_block,0.0
2398,In__std__atomic_radius_norm,species_block,0.0
2399,In__std__electron_affinity_norm,species_block,0.0
2400,Ir__count,species_block,2.7255308764893013e-08
2401,Ir__mean__magmom,species_block,3.827084147594917e-08
2402,Ir__mean__OFM_component_0,species_block,0.0
2403,Ir__mean__OFM_component_1,species_block,9.90978425083e-08
2404,Ir__mean__OFM_component_2,species_block,0.0
2405,Ir__mean__OFM_component_3,species_block,0.0
2406,Ir__mean__OFM_component_4,species_block,0.0
2407,Ir__mean__OFM_component_5,species_block,0.0
2408,Ir__mean__OFM_component_6,species_block,0.0
2409,Ir__mean__OFM_component_7,species_block,0.0
2410,Ir__mean__OFM_component_8,species_block,0.0
2411,Ir__mean__OFM_component_9,species_block,0.0
2412,Ir__mean__OFM_component_10,species_block,0.0
2413,Ir__mean__OFM_component_11,species_block,0.0
2414,Ir__mean__OFM_component_12,species_block,0.0
2415,Ir__mean__OFM_component_13,species_block,0.0
2416,Ir__mean__OFM_component_14,species_block,7.62997968365653e-09
2417,Ir__mean__OFM_component_15,species_block,0.0
2418,Ir__mean__OFM_component_16,species_block,0.0
2419,Ir__mean__OFM_component_17,species_block,0.0
2420,Ir__mean__OFM_component_18,species_block,0.0
2421,Ir__mean__OFM_component_19,species_block,0.0
2422,Ir__mean__OFM_component_20,species_block,0.0
2423,Ir__mean__OFM_component_21,species_block,0.0
2424,Ir__mean__OFM_component_22,species_block,0.0
2425,Ir__mean__OFM_component_23,species_block,0.0
2426,Ir__mean__OFM_component_24,species_block,0.0
2427,Ir__mean__OFM_component_25,species_block,0.0
2428,Ir__mean__OFM_component_26,species_block,0.0
2429,Ir__mean__OFM_component_27,species_block,0.0
2430,Ir__mean__OFM_component_28,species_block,0.0
2431,Ir__mean__OFM_component_29,species_block,0.0
2432,Ir__mean__OFM_component_30,species_block,0.0
2433,Ir__mean__OFM_component_31,species_block,5.8408787845536384e-08
2434,Ir__mean__atomic_mass_norm,species_block,4.134654370403723e-08
2435,Ir__mean__atomic_number_norm,species_block,1.2695872652290776e-08
2436,Ir__mean__atomic_radius_norm,species_block,8.465429924779499e-08
2437,Ir__mean__electron_affinity_norm,species_block,8.125682658814527e-08
2438,Ir__std__magmom,species_block,0.0
2439,Ir__std__OFM_component_0,species_block,0.0
2440,Ir__std__OFM_component_1,species_block,0.0
2441,Ir__std__OFM_component_2,species_block,0.0
2442,Ir__std__OFM_component_3,species_block,0.0
2443,Ir__std__OFM_component_4,species_block,0.0
2444,Ir__std__OFM_component_5,species_block,0.0
2445,Ir__std__OFM_component_6,species_block,0.0
2446,Ir__std__OFM_component_7,species_block,0.0
2447,Ir__std__OFM_component_8,species_block,0.0
2448,Ir__std__OFM_component_9,species_block,0.0
2449,Ir__std__OFM_component_10,species_block,0.0
2450,Ir__std__OFM_component_11,species_block,0.0
2451,Ir__std__OFM_component_12,species_block,0.0
2452,Ir__std__OFM_component_13,species_block,0.0
2453,Ir__std__OFM_component_14,species_block,0.0
2454,Ir__std__OFM_component_15,species_block,0.0
2455,Ir__std__OFM_component_16,species_block,0.0
2456,Ir__std__OFM_component_17,species_block,0.0
2457,Ir__std__OFM_component_18,species_block,0.0
2458,Ir__std__OFM_component_19,species_block,0.0
2459,Ir__std__OFM_component_20,species_block,0.0
2460,Ir__std__OFM_component_21,species_block,0.0
2461,Ir__std__OFM_component_22,species_block,0.0
2462,Ir__std__OFM_component_23,species_block,0.0
2463,Ir__std__OFM_component_24,species_block,0.0
2464,Ir__std__OFM_component_25,species_block,0.0
2465,Ir__std__OFM_component_26,species_block,0.0
2466,Ir__std__OFM_component_27,species_block,0.0
2467,Ir__std__OFM_component_28,species_block,0.0
2468,Ir__std__OFM_component_29,species_block,0.0
2469,Ir__std__OFM_component_30,species_block,0.0
2470,Ir__std__OFM_component_31,species_block,0.0
2471,Ir__std__atomic_mass_norm,species_block,0.0
2472,Ir__std__atomic_number_norm,species_block,0.0
2473,Ir__std__atomic_radius_norm,species_block,0.0
2474,Ir__std__electron_affinity_norm,species_block,0.0
2475,K__count,species_block,1.2131206838864365e-07
2476,K__mean__magmom,species_block,3.218571423776952e-07
2477,K__mean__OFM_component_0,species_block,5.386015836606365e-08
2478,K__mean__OFM_component_1,species_block,0.0
2479,K__mean__OFM_component_2,species_block,0.0
2480,K__mean__OFM_component_3,species_block,0.0
2481,K__mean__OFM_component_4,species_block,0.0
2482,K__mean__OFM_component_5,species_block,0.0
2483,K__mean__OFM_component_6,species_block,0.0
2484,K__mean__OFM_component_7,species_block,0.0
2485,K__mean__OFM_component_8,species_block,0.0
2486,K__mean__OFM_component_9,species_block,0.0
2487,K__mean__OFM_component_10,species_block,0.0
2488,K__mean__OFM_component_11,species_block,0.0
2489,K__mean__OFM_component_12,species_block,0.0
2490,K__mean__OFM_component_13,species_block,0.0
2491,K__mean__OFM_component_14,species_block,0.0
2492,K__mean__OFM_component_15,species_block,0.0
2493,K__mean__OFM_component_16,species_block,0.0
2494,K__mean__OFM_component_17,species_block,0.0
2495,K__mean__OFM_component_18,species_block,0.0
2496,K__mean__OFM_component_19,species_block,0.0
2497,K__mean__OFM_component_20,species_block,0.0
2498,K__mean__OFM_component_21,species_block,0.0
2499,K__mean__OFM_component_22,species_block,0.0
2500,K__mean__OFM_component_23,species_block,0.0
2501,K__mean__OFM_component_24,species_block,0.0
2502,K__mean__OFM_component_25,species_block,0.0
2503,K__mean__OFM_component_26,species_block,0.0
2504,K__mean__OFM_component_27,species_block,0.0
2505,K__mean__OFM_component_28,species_block,0.0
2506,K__mean__OFM_component_29,species_block,0.0
2507,K__mean__OFM_component_30,species_block,0.0
2508,K__mean__OFM_component_31,species_block,0.0
2509,K__mean__atomic_mass_norm,species_block,1.5904221217478936e-07
2510,K__mean__atomic_number_norm,species_block,6.79292671571829e-08
2511,K__mean__atomic_radius_norm,species_block,4.210601991506019e-08
2512,K__mean__electron_affinity_norm,species_block,3.0938426893278874e-08
2513,K__std__magmom,species_block,0.0
2514,K__std__OFM_component_0,species_block,0.0
2515,K__std__OFM_component_1,species_block,0.0
2516,K__std__OFM_component_2,species_block,0.0
2517,K__std__OFM_component_3,species_block,0.0
2518,K__std__OFM_component_4,species_block,0.0
2519,K__std__OFM_component_5,species_block,0.0
2520,K__std__OFM_component_6,species_block,0.0
2521,K__std__OFM_component_7,species_block,0.0
2522,K__std__OFM_component_8,species_block,0.0
2523,K__std__OFM_component_9,species_block,0.0
2524,K__std__OFM_component_10,species_block,0.0
2525,K__std__OFM_component_11,species_block,0.0
2526,K__std__OFM_component_12,species_block,0.0
2527,K__std__OFM_component_13,species_block,0.0
2528,K__std__OFM_component_14,species_block,0.0
2529,K__std__OFM_component_15,species_block,0.0
2530,K__std__OFM_component_16,species_block,0.0
2531,K__std__OFM_component_17,species_block,0.0
2532,K__std__OFM_component_18,species_block,0.0
2533,K__std__OFM_component_19,species_block,0.0
2534,K__std__OFM_component_20,species_block,0.0
2535,K__std__OFM_component_21,species_block,0.0
2536,K__std__OFM_component_22,species_block,0.0
2537,K__std__OFM_component_23,species_block,0.0
2538,K__std__OFM_component_24,species_block,0.0
2539,K__std__OFM_component_25,species_block,0.0
2540,K__std__OFM_component_26,species_block,0.0
2541,K__std__OFM_component_27,species_block,0.0
2542,K__std__OFM_component_28,species_block,0.0
2543,K__std__OFM_component_29,species_block,0.0
2544,K__std__OFM_component_30,species_block,0.0
2545,K__std__OFM_component_31,species_block,0.0
2546,K__std__atomic_mass_norm,species_block,0.0
2547,K__std__atomic_number_norm,species_block,0.0
2548,K__std__atomic_radius_norm,species_block,0.0
2549,K__std__electron_affinity_norm,species_block,0.0
2550,La__count,species_block,3.311868806433262e-07
2551,La__mean__magmom,species_block,1.3258771173996829e-06
2552,La__mean__OFM_component_0,species_block,0.0
2553,La__mean__OFM_component_1,species_block,8.383071991359795e-07
2554,La__mean__OFM_component_2,species_block,0.0
2555,La__mean__OFM_component_3,species_block,0.0
2556,La__mean__OFM_component_4,species_block,0.0
2557,La__mean__OFM_component_5,species_block,0.0
2558,La__mean__OFM_component_6,species_block,0.0
2559,La__mean__OFM_component_7,species_block,0.0
2560,La__mean__OFM_component_8,species_block,7.622029791158442e-07
2561,La__mean__OFM_component_9,species_block,0.0
2562,La__mean__OFM_component_10,species_block,0.0
2563,La__mean__OFM_component_11,species_block,0.0
2564,La__mean__OFM_component_12,species_block,0.0
2565,La__mean__OFM_component_13,species_block,0.0
2566,La__mean__OFM_component_14,species_block,0.0
2567,La__mean__OFM_component_15,species_block,0.0
2568,La__mean__OFM_component_16,species_block,0.0
2569,La__mean__OFM_component_17,species_block,0.0
2570,La__mean__OFM_component_18,species_block,0.0
2571,La__mean__OFM_component_19,species_block,0.0
2572,La__mean__OFM_component_20,species_block,0.0
2573,La__mean__OFM_component_21,species_block,0.0
2574,La__mean__OFM_component_22,species_block,0.0
2575,La__mean__OFM_component_23,species_block,0.0
2576,La__mean__OFM_component_24,species_block,0.0
2577,La__mean__OFM_component_25,species_block,0.0
2578,La__mean__OFM_component_26,species_block,0.0
2579,La__mean__OFM_component_27,species_block,0.0
2580,La__mean__OFM_component_28,species_block,0.0
2581,La__mean__OFM_component_29,species_block,0.0
2582,La__mean__OFM_component_30,species_block,0.0
2583,La__mean__OFM_component_31,species_block,0.0
2584,La__mean__atomic_mass_norm,species_block,5.738494252331612e-07
2585,La__mean__atomic_number_norm,species_block,5.886146247300546e-07
2586,La__mean__atomic_radius_norm,species_block,7.865391110307397e-07
2587,La__mean__electron_affinity_norm,species_block,2.9087997819297914e-07
2588,La__std__magmom,species_block,2.8881536294882438e-08
2589,La__std__OFM_component_0,species_block,0.0
2590,La__std__OFM_component_1,species_block,0.0
2591,La__std__OFM_component_2,species_block,0.0
2592,La__std__OFM_component_3,species_block,0.0
2593,La__std__OFM_component_4,species_block,0.0
2594,La__std__OFM_component_5,species_block,0.0
2595,La__std__OFM_component_6,species_block,0.0
2596,La__std__OFM_component_7,species_block,0.0
2597,La__std__OFM_component_8,species_block,0.0
2598,La__std__OFM_component_9,species_block,0.0
2599,La__std__OFM_component_10,species_block,0.0
2600,La__std__OFM_component_11,species_block,0.0
2601,La__std__OFM_component_12,species_block,0.0
2602,La__std__OFM_component_13,species_block,0.0
2603,La__std__OFM_component_14,species_block,0.0
2604,La__std__OFM_component_15,species_block,0.0
2605,La__std__OFM_component_16,species_block,0.0
2606,La__std__OFM_component_17,species_block,0.0
2607,La__std__OFM_component_18,species_block,0.0
2608,La__std__OFM_component_19,species_block,0.0
2609,La__std__OFM_component_20,species_block,0.0
2610,La__std__OFM_component_21,species_block,0.0
2611,La__std__OFM_component_22,species_block,0.0
2612,La__std__OFM_component_23,species_block,0.0
2613,La__std__OFM_component_24,species_block,0.0
2614,La__std__OFM_component_25,species_block,0.0
2615,La__std__OFM_component_26,species_block,0.0
2616,La__std__OFM_component_27,species_block,0.0
2617,La__std__OFM_component_28,species_block,0.0
2618,La__std__OFM_component_29,species_block,0.0
2619,La__std__OFM_component_30,species_block,0.0
2620,La__std__OFM_component_31,species_block,0.0
2621,La__std__atomic_mass_norm,species_block,0.0
2622,La__std__atomic_number_norm,species_block,0.0
2623,La__std__atomic_radius_norm,species_block,2.0771352239989934e-09
2624,La__std__electron_affinity_norm,species_block,0.0
2625,Li__count,species_block,2.0770549030214334e-05
2626,Li__mean__magmom,species_block,2.346248076324297e-06
2627,Li__mean__OFM_component_0,species_block,3.7830986693374477e-06
2628,Li__mean__OFM_component_1,species_block,0.0
2629,Li__mean__OFM_component_2,species_block,0.0
2630,Li__mean__OFM_component_3,species_block,0.0
2631,Li__mean__OFM_component_4,species_block,0.0
2632,Li__mean__OFM_component_5,species_block,0.0
2633,Li__mean__OFM_component_6,species_block,0.0
2634,Li__mean__OFM_component_7,species_block,0.0
2635,Li__mean__OFM_component_8,species_block,0.0
2636,Li__mean__OFM_component_9,species_block,0.0
2637,Li__mean__OFM_component_10,species_block,0.0
2638,Li__mean__OFM_component_11,species_block,0.0
2639,Li__mean__OFM_component_12,species_block,0.0
2640,Li__mean__OFM_component_13,species_block,0.0
2641,Li__mean__OFM_component_14,species_block,0.0
2642,Li__mean__OFM_component_15,species_block,0.0
2643,Li__mean__OFM_component_16,species_block,0.0
2644,Li__mean__OFM_component_17,species_block,0.0
2645,Li__mean__OFM_component_18,species_block,0.0
2646,Li__mean__OFM_component_19,species_block,0.0
2647,Li__mean__OFM_component_20,species_block,0.0
2648,Li__mean__OFM_component_21,species_block,0.0
2649,Li__mean__OFM_component_22,species_block,0.0
2650,Li__mean__OFM_component_23,species_block,0.0
2651,Li__mean__OFM_component_24,species_block,0.0
2652,Li__mean__OFM_component_25,species_block,0.0
2653,Li__mean__OFM_component_26,species_block,0.0
2654,Li__mean__OFM_component_27,species_block,0.0
2655,Li__mean__OFM_component_28,species_block,0.0
2656,Li__mean__OFM_component_29,species_block,0.0
2657,Li__mean__OFM_component_30,species_block,0.0
2658,Li__mean__OFM_component_31,species_block,0.0
2659,Li__mean__atomic_mass_norm,species_block,2.7007777081743123e-06
2660,Li__mean__atomic_number_norm,species_block,1.958056932166667e-06
